d,betaprime,total cost,preprocessing,single enum,probability
307,250,254611656387522590448275492645997514380580447791874048,1041267498292367017543447630457417129525248,3774983158737616390173093291137987281682432,1.3493772888896265e-11
308,252,361194677640498509100807977030019739580700753655758848,2921595313743304622721665604410955259707392,10386102509858081855038791598014754145173504,2.628234948604925e-11
309,252,781462460336091773575191982495266653245014057473277952,2971399611212424217091521079433605408620544,10487217236311038658545765933393252811014144,1.2285558560264775e-11
310,252,1089924490573115648554617089648976665989975036636692480,3021203908681543811461376554456255557533696,11012586869726206591887469228050579038666752,9.185042784902374e-12
311,254,2264441010109457050861100286569964373291818261904621568,8085922396655607360617031752252676754112512,28030528688032540886295635197109791675645952,1.1377495027084992e-11
312,254,3127697735399079054254263800343217486559799900045836288,8221344905474727493503450462095879014711296,30036333143776357707758183700382339867607040,8.725622696172758e-12
313,256,6653213331865958342850024427237182381171386188507906048,22632897965739504937049039394886431868452864,80366788494684077549320734296958525916577792,1.1043508019747317e-11
314,256,9379335025482537772718412477954289550063451530946674688,23012086266260814128256556973340240268754944,83288207413549324212010415519346331939241984,8.084720544847628e-12
315,256,20098356214648991510668096267234548349319614256707010560,23391274566782128271224231693315148265553920,87002194653502431391687219288797553948098560,3.918189530004576e-12
316,258,29751184682092224848758088252692766702295194533636341760,64671039652232133155472687039737279293685760,237203358902085819741978208532094955653431296,7.238100622280051e-12
317,258,62764584682892268833458692749534692388654962373101092864,65736603300058622499513332926889233295081472,234338500882249149287650613510190996673003520,3.410498818790857e-12
318,260,90566874946772081461303992328850650064964637590433038336,181300894620054983846943336093376758746710016,643853860913459858653033720106039132737765376,6.49933049677846e-12
319,260,189528204924886334572792456842423805263446470233727959040,184288711198435848422521399135486896766976000,684917783680021221954558327220280439116660736,3.2715360540064963e-12
320,262,261186773950278889331991650297277122159460859929744637952,512470202873232176771736646080116155991719936,1751954813615530615809973699630713220831903744,6.184567875254257e-12
321,262,558268443357510262243257177777560508682307142945505017856,520919004101863972369333482706669551631728640,1991497599865131508805957469929174722496430080,3.2103410537764006e-12
322,264,800015625059156147312877682277989426743530882774937370624,1455382768861998525188276697119324807438008320,5015671604781925862170599847458560738559262720,5.7700446932311106e-12
323,264,1731919272537478708751028526584674583514416401276752363520,1479373347242720851590299338894291191365369856,5612326303219581696935162328892385608538783744,2.9209578244941428e-12
324,266,2425405774925841431669363232171036337844087334588525838336,4021141510849916887275601469414872485766103040,14455842475576259107079643244804565219347005440,5.43437085507806e-12
325,266,5326068509792679023435387599934541908847327954056756854784,4087398426524154083053257836518557965243908096,14461086408221024953320588344822758223808299008,2.4843014228633988e-12
326,266,7411205320953179544239212846561854096469460629555351912448,4153655342198391278830914203622243444721713152,15582322485922456475236915845729988983459414016,1.899644789360398e-12
327,266,15533122446455410633093163019306881001802426603650787835904,4219912257872628474608570570725928924199518208,15714765193173406626147044258474347702016540672,9.154888190439546e-13
328,268,23001935439576885517937673103648062151398634748790513336320,12009973516716501586706770753095729532641476608,41769482862858545615675270562528506594702917632,1.6678409205705763e-12
329,268,47221983080012670143582178484755395698469655503959024992256,12201742741075521809038622912786928716004458496,45388643977754858886417013560711951340403687424,8.699782014463548e-13
330,270,71488801063540904434111646311089865150801039549533735878656,33936881722251073528001743164993796716879675392,128055926177725925664664240918927587756721831936,1.6164427103708267e-12
