d,betaprime,total cost,preprocessing,single enum,probability
765,674,32022799318332477424964338011076317915005948844604576387325144290467248887966549384423815950196932445150394091926986783361648292889606239449011694094711202227683328,2357055574154372624401543569762912252224053369355658777637285879260534058837755532034135038638634797089872466499085937684109300312428408605769728,1298036814037746062990607766369910858085211928383478840821233756475789025462181784147269455338635064764478980611883295711562651682355268447895552,8.142198061385459e-20
766,674,58421592298725848660869373551774080058451530440299664464169196465930267074058865090075869410593184602870338859505549942830277931660310667604944933559540506083459072,2362550263877711017104354768610108024229392794776768768469249287062852947269549537981248552723034202099260554356505076910084359370089823358418944,1196602817620656204194748354901610425537316067958782720066618005792755058267624929910578152475653193744532745224098423427592818857939461029756928,4.345861438769731e-20
767,674,145090265881786094293609056362095400206924926771806783741172353134706324592814976584677524013654069495758831924227658256188250484042339867295524423037532867643047936,2368044953601049409807165967457303796234732220197878759301212694865171835701343543928362066807433607108648642213924216136059418427751238111068160,1170960667880571818006286614494864765158208793927018170384842571759475054587257355824718264975587993516037842729199677055467153790551999863848960,1.739985276020196e-20
768,674,271501472898259333301215821632045913811596496745074397970121541633715157471735084232111308202260313231448597979882891462404476097564550899136656295812219624161804288,2373539643324387802509977166304499568240071645618988750133176102667490724133137549875475580891833012118036730071343355362034477485412652863717376,1084812564786127236455038587004828406647854698869703129207322536100734813387410882012309971431096246164590597164373467829486465663328095714672640,9.08656271202216e-21
769,674,731419343450839268421309478848211859643868533916040913710215663651023294615290575461333653493170724058067171488970495915630800194768716095886463467966370767047753728,2379034333047726195212788365151695340245411071040098740965139510469809612564931555822589094976232417127424817928762494588009536543074067616366592,1256596291297549588157845408855556352198455559893431522493171759695062191222667716499713132086174681135696986062443632862610211870405869959118848,3.5458136586934475e-21
770,674,1327629835982936534875055085322861883519373031975715776039911776267824858545672177785921210740378164806671890778706318289417165737744892093114815877996358551398776832,2384529022771064587915599563998891112250750496461208731797102918272128500996725561769702609060631822136812905786181633813984595600735482369015808,1070169165787697545035446263078422447193979585856878497533296026512301269666881873716396983884862321071246165709902372477101188785081378284765184,1.8562467479004047e-21
771,676,4025183477630512425982579176618747604014263379503931192743000663417559166551472718381658321633535946770523980144595181256044596402588801167447021108911224970543104000,12180456926663830219799508185251702605178084768732687734451229286944558144017250031927199507492360475181797326123088743817914339578425907448119296,6396630072674187508694117801348003961763024215703311381011868578549697580161837544422613168721532999791702480324306037371582315010612772068130816,3.2922630736496664e-21
772,676,7737281743549843566599752324728429066791930805430878687516820737609284098664614878210286165054357811282803627702987319782358128840985062118475644172023665704990408704,12208524481321146233599536661861879235245767595031872182548472845321364955980515581370420262942298357877913264648828181215927736428694517154054144,6611145542937516454892604815091711707542427284698759091339645004276623401924546318703890357258058179437925556975691691178312622667283810312257536,1.735106714045603e-21
773,676,21263757940072569352934764126324900408725645701373554016184431324179634622318443088408029154909023168105498410473791361056129218587298038198156904482086058782164516864,12236592035978462247399565138472055865313450421331056630645716403698171767943781130813641018392236240574029203174567618613941133278963126859988992,7506219089662370338297572917297176817732080463505056042145420518130862644012665451599685625281874797659353390860466044099784525637904048890839040,6.62325640771181e-22
774,676,39377285470528959693562805424418340752503482983583979776989057564141774388594434359808425355547598717694896737944050473479031499078216003187780764872693088659341049856,12264659590635778261199593615082232495381133247630241078742959962074978579907046680256861773842174123270145141700307056011954530129231736565923840,6953240522548906811706352615996172568026824607234707603280425596238953106245990099346582306473394465425748310252884506625985046290793048741773312,3.4814707837697114e-22
