d,betaprime,total cost,preprocessing,single enum,probability
483,397,2888630767723542468402344299178355636209729379069719798326604219150150620729177232375808,79860916282495891753210106448032417133683524128330798647482834491539456,27386855426494960077573322842876028990475806107851377255530376168734720,2.6484930777085222e-17
484,397,3992414454099222175922387956147394948937457199997717541048897653365490615371474986336256,80627927016686867085926369288460183485436275892347799806000652013797376,27871240165955272827648820904438997455600793507739428126186611501170688,1.938623097235499e-17
485,397,8846233692272491682122137871994002745402299948571599070825726792844383367652938533044224,81011432383782354752284500708674066661312651774356300385259560774926336,32345511771962442770518918572669910883721949542725919336366116742103040,9.140970747163228e-18
486,397,13178360165101238437241943855311616699382545799689118823900301315696194379346170309771264,81394937750877854678606959055998816703965244858838269914431447004872704,28753190768925589475647033929284601093261683873767613619489160254455808,5.9623620955203074e-18
487,397,28434675139085446110418575832327989590109853604642414721806294554584024551976844952338432,81778443117973342344965090476212699879841620740846770493690355766001664,30110727807741091227593876373826872216301652278235184257792266611982336,2.806999803730764e-18
488,397,41611753005646601510064818964124051210201325446772516694291893426694105207611301147181056,82545453852164329937645680243751333098370589707337240602121150757076992,31281629540928926844497720282703526058199413775260733720020975527919616,1.9513366131165753e-18
489,397,86416120533963267332386556263634369622638234893731270699613835672322724733213726960779264,82928959219259842123932465518186950007799399994292679081206014455840768,29773574768889421592321407918184972327047428545708592481376162837168128,9.30339611257544e-19
490,400,140135453402830379712511078633397767593276885233898882153912611082138356398703153793466368,295982431449678444977017768997041613842030821653194617234182162587058176,107144216384906759944526529973040064957984519463206962795925074115297280,2.0520884761872216e-18
491,400,296221471542219533362564295987398726601386980936158695024720934936817986492463916710363136,297360950913241982403153365478201182841506602118403083475978330239401984,110614172430725770121548979283139834891122593083037556801432952460279808,9.824710105551373e-19
492,400,434139408572913917225024424122439152246953668882865815483289639832504283220607958909976576,300117989840369057255424558440520320840458163048820015959570665544089600,107571410772565188868261541547628951857381347794226758007590206910234624,6.698889399883246e-19
493,400,899200962606250696833418354158876386323126981313347072313827035605078579648866353030365184,301496509303932594681560154921679889839933943514028482201366833196433408,110037511511485051123150273923810340547502521938289760994703616033947648,3.2647623814320826e-19
494,402,1249278503261205438544879477334055639020808882671818669036398369724383832339801709245104128,733362900347357556798547192170609868588150097373076139933658463596445696,277653539175155875712134701673849192067245676312495056671160983669964800,5.772999870669068e-19
495,406,2208794101052202098297343960526490895951351747000824765114420409868930352519685878273015808,4782642337484821132950569839981892103177176731133990276615411327467257856,1698683310819704034973894744986733741465061245401047468680907689623027712,2.093202314472362e-18
496,410,2616659951405764161799180277157017240397172734484538442249923523003998049757062226428035072,37178212153993970749839996127262096012876765545919448644305830366981128192,12947722595250332772495515270078115796449943325413736424785224164756684800,1.3665256700212959e-17
497,411,5232005195394727467405422621923521922392662391072536037220754901625489603798403236159815680,77470788158032859226065409842699937194353711288348125145064057628505669632,26771242126309671546300882746260326133339581116560041503435916463973597184,1.421272300740613e-17
498,411,7752621037326722875705536420736096154579016061439036755525199601506298258550691659427872768,77835736903003093217624394254413296376712045484770298692602574876048359424,27257776736733070013356473505507732209892720743142883527938981121423835136,9.670077488710245e-18
499,411,16846793180258240215545348764012985568831420052821725971459064885738690796608758680075108352,78200685647973327209183378666126655559070379681192472240141092123591049216,28413971999431804728585058984694904967483046791041437284728099108793876480,4.514423205954318e-18
500,411,22114530874243886722749023946268544657840009986599955240844922640864861846964052247068016640,78930583137913782638097876716191846252208201658703987130507237690607403008,29025222082787120023149689752968977528604863309198693390480711530393370624,3.482337562927907e-18
501,411,49518107931582626266441685952484582588145817206788806040313635458846198236482817888010371072,79295531882884016629656861127905205434566535855126160678045754938150092800,28444041998553071473970053778579010797863964041662991030105024367521955840,1.552078949673888e-18
502,412,73861298366191996740764797865525548340542574736315105898534592315332345242208425848566972416,106758423501330730010363605784627477928754720057777270317421501371413168128,39154651279750335309891170612613937284792252926112770968542008082933219328,1.4092234747742174e-18
503,412,160044431229112504699995948177113836595246953274475607253156811106868886375579061744144744448,107248825685530010094488563042634086422800469626997266378594039705269960704,40504018167478700207208764524752782485417769997599942862875571335794262016,6.585638362214248e-19
504,412,232798363844713565312775485489969299953136700173752813043803547318363780464030200071404388352,108229630053928582816941948332008831082470815180770090705650005301052571648,40778625791912697847947664365195073505445157994760232014190227387450392576,4.565969487283458e-19
505,412,471973862883771622418014835679274611178051578154114230809614354407003877630747961408490569728,108720032238127875455270376363376967248095411165322918971533432562978390016,40266264639544617938270873168453982696768231627158919056541598175736102912,2.251806011536252e-19
506,412,736307973124131511269386909732007277493532399150716619748450249510251573300945967668998963200,109210434422327155539395333621383575742141160734542915032705970896835182592,40117100041233408002498635130613707313619402229818083770977929405216587776,1.4467150140263507e-19
507,412,1634643661264115599671935299864938489086750789731647199237996582922372118400109802345684008960,109700836606526435623520290879390184236186910303762911093878509230691975168,44026792262560198960514594267579363745118379089523822872177657541195464704,6.708592790958924e-20
508,412,2442903511924969937430921629765389969328758870959585634583382836456234961145518985354183442432,110681640974925020900177146942126456567436102272868567625645363754543611904,48137861033248213319718789825237192153830524007310439585865831611556167680,4.6376728920010176e-20
509,412,5233871146420153329239405131006129807204858000903842415153419606754228272210433053013825290240,111172043159124300984302104200133065061481851842088563686817902088400404480,42085371922844962998002363249460995956017173748885656581523426427061403648,2.0888202404426677e-20
510,412,8114361685051446306608816448164944350129419990572243788259926883276725296740728260345087393792,111662445343323581068427061458139673555527601411308559747990440422257197056,44549036073513776527248569417992327288376784217477996861230530162958794752,1.373286613032792e-20
511,412,18219333635620864495736422935230710314117186497073747280410286769003552070473678600317557538816,112152847527522873706755489489507809721152197395861388013873867684183015424,43842796777119246659432756902160512435198696865293064090243390987674058752,6.107768681315837e-21
512,412,26472462725325042961120449440739825492873849735295311375082659638726909107918331459228789637120,113133651895921446429208874778882554380822542949634212340929833279965626368,44190351593772600172783128992600283879837127067195081979859294799758622720,4.239388734409074e-21
513,412,62200854949354243996178862011125015664356129786130290405240644801657866309864296774754249998336,113624054080120726513333832036889162874868292518854208402102371613822418944,46017023336646300049520538979604027369999113266982550653947387411584516096,1.830842112517791e-21
514,412,89444381809723584171877806895121928718841515836533631266035112009296436682985654109015713513472,114114456264320031705865730841618826712071734918739868872696687803817263104,44316158482636727103312768152535742354875743745017312892270491580653109248,1.2635389610777463e-21
515,412,232059035846684591636243472493295443509441983429827190186781695443077963647901545292986580992000,114604858448519311789990688099625435206117484487959864933869226137674055680,49438791421046139190852097158578788162510857649483115592936023795295059968,5.042704707209808e-22
516,412,317615301064460486074196784287432278000472984220631917456094585571030921617646292900551271120896,115585662816917871958240602615638652194208983626399857056214302805387640832,45478153323641277993542688724905298188160502226358581416424881599442583552,3.6174219189039133e-22
517,412,773277423530305040394728260521066584662827387417082561249335918274107821478938917893988664999936,116076065001117152042365559873645260688254733195619853117386841139244433408,47733352596402122311939928419095789270479609808802080461249323741076258816,1.511144980063984e-22
518,412,1248324792929062358784788614491659707826946068500305224102343347684554022727972207700883187695616,116566467185316457234897458678374924525458175595505513587981157329239277568,52339996343625021585213228506123452543054144649933323759276733259359191040,9.652087942388282e-23
519,412,2927376774217437653658014663714707590246042913962837494771126430158978380838818149920693603532800,117056869369515737319022415936381533019503925164725509649153695663096070144,52176737097210559098455686137356648471114187386376512748520349902070349824,4.123923345344245e-23
520,416,3017242965919607038330219053107990101974029027120074935599486080183444468742006346531732648361984,844855229519803318548357552222516014443972686668538162372532763998361223168,334064397395394376521129189789710232812529506397314594799876393034175217664,2.7872537716570034e-22
521,416,6726625442506846943768125367533466457336419320544279119284976510145284071291688584761166578843648,848423692339707793585272577229640549461775642201093477875019785792944865280,348609770298241883502654295130232967999937787225672556692377774211104505856,1.2694384333671566e-22
522,420,6297268314206711666144339583291074115583655330617621780609925627686392139215559491072371550322688,6930309118853548617819724634854343881430679763579128674429220721841355620352,2736419683755633721236010665500170431680295488415374789178549900164171038720,1.0950398749766155e-21
523,424,9140992056001110606115463525774389990778537632198576063865940583019089210231221360107483354365952,59937277911310065739034541687941987068211010410337777498790608691307026055168,22752981397014159821924874726952913288826648546949577680750421744244223901696,6.453029041571723e-21
524,428,11407898289046067715574530003168461490353782565612907531445599190765705803493410812877467709079552,564045892406079027741688128125669518622027918776763391367261027120647505969152,215453120639818453700175731490748805795982364471964700401092930976615069908992,4.8743030439779895e-20
525,430,20639328936229039210825379298790332899586373252104715823600781919291648299808166573924487161446400,1683689672667429892439638794666179742888040167041163105447596936863576643076096,739755308892880458604585311084048013160970391202977686186553845385028509368320,8.376067900340903e-20
526,430,28769241471470384597950622247226818538046946963195969246973014471484117826756886999290793827500032,1691057878187716673332860748557220826826321883274499528174264020122313833840640,633611209998849733011184840362282490757336917170940983872670844101501919428608,5.76415069912283e-20
527,430,67524402915145155031338087421308713596025333281853592780170146442948880673771530812838397219962880,1698426083708003659914152367599017180135751419176649073742914307578533943181312,650570700517401213562621868421567794792923797367063582088908371731587962765312,2.481557067238994e-20
528,430,93033041275752820813275397500243028310332994475206689885903649806942965671685721616613395830669312,1713162494748577427388665940531854617383462671312135042038231678293491243286528,651644523728781500528705281192691937324889057302499533265911151476701665427456,1.8132641890987297e-20
529,430,216896597008440092529894276633507696870936042187497113825258513353218495210388553837795969503068160,1720530700268864208281887894422895701321744387545471464764898761552228434051072,656340381535839884356536588377538541186967535392949880787798755794428876554240,7.817276725824314e-21
530,430,342776903287923965233200367864380516510749277283221801559645093018333706078888899420368201056256000,1727898905789151194863179513464692054631173923447621010333549049008448543391744,703513161230904269775795043107217675031765589699550430209357542105408541294592,5.059989482242855e-21
531,430,767296539702011778819849520453182420811969314045242345680613711744567455669286834709182354760400896,1735267111309438181444471132506488407940603459349770555902199336464668652732416,672090408979407742157198085285275684164531858035101843319376743838644116127744,2.238102387176082e-21
532,434,828651710962051615855062420532735612888569355330854772912279226646010817155179119281970715318812672,15927501800241855004721302967235948157049371495496428572811017557512387410526208,6053073714934350634031485692730725944906612959293753502128729043680881046192128,1.8922112718537738e-20
533,438,1381952504295279048794584528188389499555389934635917970654079406269178731615712897879967900022865920,115236408289376279029265853590833253032019660714174947635413115886402615803641856,43909043350006578659812057795314732256296184786387216880915868947096302843330560,8.214927049251564e-20
534,439,2070986660651153349094709744459116104509414001231011613090116159791155447535987614086983034423214080,250109782010018496360902144681617978956382693011843128014941734270884485798035456,110330006649053889630201818245899132295231627511005691863138467057372424048738304,1.241532298164024e-19
535,439,4761210673652682027211935588807514876497118600537317917700081795203918642530870476306986590881710080,251196243459972799009200164713088612604242296986779785655443289700801432902434816,96212915719399782676780999884687509383375477175771261048252852895550040216436736,5.205068662884542e-20
536,439,6330256848612438464086162101714260007164804138854248309504959671048460328361526748569228333159546880,253369166359881456961942039054623228858975346771869260383994100835190954266722304,99209754427638457951810689559898664097129292538617432593071838136374040478089216,3.973174226996257e-20
537,439,14956109111607382239026810775543960099545486480408911732590263047811003350394363800599174628876746752,254455627809835812266385893364687211465848792582022077472043356539663528526610432,102913826852193773513015470955893916030744651031536370229743892587193941211742208,1.7045172545320607e-20
538,439,23066641688800180346130363394958083155497660137701445495025938559705488942406314292833006927006924800,255542089259790114914683913396157845113708396556958735112544911969580475631009792,100350376039227700752602648132892825683686727373661368105977576014343966524702720,1.1006190395750424e-20
539,439,48840245308228129631275690765864210939115373860635494576280272675487989637427604070016363958108160000,256628550709744470219127767706221827720581842367111552200594167674053049890897920,100290992284932948438362106803333059772539079093669994835564661290092287949275136,5.213088394001886e-21
540,439,76620094401886389485011495870737190881943183472781769387026910468922222171152056074512099305232269312,258801473609653128171869642047756443975314892152201026929144978808442571255185408,100460524376732577816815256143830979168996476398944175200675043647874824988000256,3.344808016523569e-21
541,439,175834484036353182539391064126297438835296210802324691887819167404823222160783781910578214270905876480,259887935059607430820167662079227077623174496127137684569646534238359518359584768,105934529118077573408109779926687406651602621647398595191316932827148939369119744,1.4841196551084768e-21
542,439,264402405292804169207998364875236380753510262269074781119027924370873358015761191968664595720027766784,260974396509561786124611516389291060230047941937290501657695789942832092619472896,106243052819253651329744428546869454291906470334270791544704843368169961458499584,9.90741842969491e-22
543,439,624243004361066706661973927014710610325216784575532005224499735732554548722610849003190189504625377280,262060857959516088772909536420761693877907545912227159298197345372749039723872256,103181695670123137736370830849779460460766036500839046271277392874911977770582016,4.1737870165875415e-22
544,439,899438225559508894376074985415530112461963704054093590737079182958620440977695099803590206491709145088,264233780859424746725651410762296310132640595697316634026748156507138561088159744,107868087766000803464654637315619672076825072069658230374810947662445504668631040,2.95116238914376e-22
545,442,1967450134420536761107971773357562971844848506056809833033611028654769860662975928592605492140381831168,611340945551966878763025239791092326279596650173402898811364532648965444881874944,251500747549631067059824995263488139528175396815354701067185270827765734060326912,3.1284555286139907e-22
546,442,3190262899082571500836014620453908077458500499910781578811503653949462602854972079772200582840148033536,613863955087056559755594032536902410113673916504862389415148287909689993048621056,246634803592394588844796818250819697700611562819559557900713940476880379780792320,1.9240943848207809e-22
547,442,7228901194121481537208683281590378257643033408370041381735537034679059030646939740908154956726117859328,616386964622146135435871156725525796029723499165889561123836642621303286904389632,246885817291925546180460348271350894284399720040815788658600914035025762771271680,8.518798717111381e-23
548,443,11077321618782898156107217430864207124173289810824015351131132922780330387695679691945604102854981713920,1264501677139666092659893662339844653766425983903583199192183982030934943962497024,540711960465745140096867957291684383216792530787167386047112672683605631038390272,1.1625093053154301e-22
549,443,25747859031917395578825345106233606136763795746868002514029797647631123546477743425422191352228027039744,1269671059898818879837906254054697660664606235215293706740949353747161811362250752,515230241405425590791761697691413400415452281987177921605585269234704255952093184,4.945106859484412e-23
550,443,41867942553606212296021752355066900197645781952544531655298127960883682238894632133219124293810863996928,1274840442657971667015918845769550667562786486527004214289714725463388678762004480,614275895947952919760433100381763166506329115474603679455628411442208522343809024,3.218693936552061e-23
551,443,93993690804984189285318955030287572133648554861258128568497064258878459636806526325309236837188685004800,1280009825417124664818514774598777070297022105179579359628670898277838054783713280,520044586961802332357135215236796478534549374502665887580799865915616112056205312,1.3661221325035502e-23
552,443,134456714623440471903824547141487826449093414368456220056362534171410279362092284996362309655840541376512,1290348590935430239174539958028483084093382607803000374726201641710291789583220736,524519314951742138455370816450076654323434709214594421137870152357661618489786368,9.628643841274728e-24
553,447,237956058347421974162792938856236610619723291723918363551026339893545479301800170503087381406653060481024,10569143856334931528213977834838085868321573050506651206918284364658754611662815232,4450247951215662584978058834396967353828998930608011867351781004513454900580974592,4.5025461996269475e-23
554,451,224877892265407086523739264681542021728202858075585880955345657310934136921752488117933653650297694715904,82478378192449481129551196150344839720924533075090758380401897065245244017191419904,33901318972030796491080179813850361013640065889114778847447281300997830356917813248,3.691756583413432e-22
555,452,396881477687331658526610313483436918840196902300628484031804599859638185694113470641880329213790193188864,113248495217657493230847816932378714116935958315460344503796986315204572776058847232,44187655097555857309414354630441095638806342827674339004383121938900185048282038272,2.829738007166313e-22
556,452,563573328477055476676652562754357385786178818006074270807330110332610913770994693303444714968530032787456,114177956440288316399938919254252398883900335624172502871934376699273842247403044864,46467361271037204854134741877194102251115198006393846307148602930044321071426961408,2.0333879122187608e-22
557,456,929019610877093082295834378780487861776949207456166975260366394781927756083224847239726066115124599455744,1070947426634433418033969855181191762233695151721998851236402710671763569908933197824,443978333520223511636488963041694315617438603357036203681076843396054166320504111104,1.1632392992530465e-21
558,456,1303593584079834396792065869167021927648318214711324359537835829094688625506433857242396140517705165832192,1075363399848889876749149143831068627573112937352179997754846364150445441764579868672,413594036718187209451489115307609830175628370680900847660328106412489032820087324672,8.147843264963432e-22
559,460,2195883116265515742995344609130325143760300872690276807588273559670324697215013182218948042048599817715712,10932643076725878109116861882625398132644553043887425495061834147171167522943722848256,4506009495115507211360398844735187918960198779371342666344046871248119058126451245056,5.015367621129123e-21
560,464,2446531899613608189977533715329890916183281482868696907793246764006470803695657567366682566925989462409216,118253402060620353734719306013973670391199777730158412667151419717573019335503405645824,47580383689146932615422025440589207245346350124424375653666849422507624571896846090240,4.835314531953385e-20
561,468,4246971694852933250517390089943404669499921751350831833230536346259298263323282784590750221761441412677632,1456855058528593752077108414035004575518165069502589961031155954224462340916237117161472,567783390451356656286269099519420064799841343052314126151495216296002315212198630129664,3.4007187105170127e-19
562,468,6549422782956659988966699261884294396121765493970675288051911011715054524107208988527613165956592601923584,1463046596262248559845428512514587506982385934768978327079558511916228527084676669505536,554686969893676197023546882372208869535291184770071471214925252032945557136229852512256,2.197674605660666e-19
563,468,13849819615990911051992532815288319322847342513759563626202620982165434893817897036902862353538034643763200,1469238133995903809325514805590252834270981985764995649998935288512734243654666545004544,561758176651338766425857397211760029960740879678394636154490821386735769893215177539584,1.0460865416665554e-19
564,469,18953892832796061424987550508730220640115273994726916953225198984609138393030079733089789388117037344096256,3376633106073534781536819488883666050447278660795474846005673916447563859396180729397248,1355018688679222792115701062600046396710338630830670845042456576908824736463280337321984,1.7808074082922625e-19
565,469,44725475423096373734801534042941111461828766202827053628560537599367875500634553374943595525525867644059648,3390820474594574935714116908106216570514726244876136962700627522064700978638986481238016,1299260782709026898039425969649409588158210708507825766971627868855800405951081133113344,7.480454723810514e-20
566,469,65308856056926791349967352437754993009511404460002652516034309428422673222208278083847390364145487672508416,3405007843115615089891414327328767090582173828956799079395581127681838097881792233078784,1330425379912015349841963371793407004666757944126265310470108906396246644333457386242048,5.172377779444664e-20
567,470,150247782369521173018619388833895083233468793981785200947085854422893177087871592307367603475555702208987136,3491762501170229384742999805636640466409171181158845224408684660914846147635356295495680,1351905786901984863631557812236148453528195459969317022381464628767712363979441908482048,2.2996880058529658e-20
568,470,211432659526455425323077749704163539944350139217991999885797861660795765931947699574792862840060506374406144,3520744495865311293049831712090504332897363202763458642728519218905370147517801221324800,1364134011405023372873510435498559330810701270683361870576004394583678557210276245012480,1.64810277809532e-20
569,470,490507321040621219062150128852522696550736635350946632691622400927059708372384552020854440298123329974304768,3535235493212851805491481470721353870317084027836136395017462278995892617057473361084416,1446566889347302382632799109586847221668582906386324354882153151219578092982835737526272,7.245086910196533e-21
570,470,737688984893976517774610629591034819400259774532979476750988297025759346660391355607077088135325847958585344,3549726490560393201356663618544368199385555224368072061048353776895894147400246147153920,1474333742748089251693129214087820964442452994468250186247629919999117229032816106274816,4.858297843006737e-21
571,470,1652838532493148887499729180258213946185385781331222776182958927350843375766969272485098863998444719600304128,3564217487907933713798313377175217736805276049440749813337296836986416616939918286913536,1450353638892997518552887894813522930310213696246299749473756437988252144996158128783360,2.1642427138126052e-21
572,470,2246546340188151634991504507300225792886471918782936040171381846797393589471394399020349283415526243729145856,3593199482603015622105145283629081603293468071045363231657131394976940616822363212742656,1455457693633476520189787826164296494217512993910035163319518909509604795235251909558272,1.6031091663564048e-21
573,470,5439384966310492542846587541054194969787714182944738538565244693200565323026320152099114098438480331322425344,3607690479950557017970327431452095932361939267577298897688022892876942147165135998812160,1407268271666826167910480327512914156781223703646961973096764401152697664723470562361344,6.57688375677318e-22
574,470,8040366589751204537232612481625457739418520824713124936604940846536656990965191532740671152214932407692820480,3622181477298097530411977190082945469781660092649976649976965952967464616704808138571776,1491619124224142036495297766300227960262243831432485690904923165227002476319350871556096,4.537018362288976e-22
575,470,18853799572045413097600572727139171025456064041247762150071556093691109621409768637046152537568646933237465088,3636672474645638926277159337905959798850131289181912316007857450867466147047580924641280,1471611315909617388604542346281236605265677942244437616740298147272499677634211684024320,1.9327635553322756e-22
576,470,27796561638282176922357717541150032093349214011767835773946467035851618922378047474068197568943065237295202304,3665654469340720834583991244359823665338323310786525734327692008857990146930025850470400,1516432567837902398077317836964290249808222657508743011092324900795891016637472395231232,1.329891536603405e-22
577,470,64470581777978381137048367772229168719154589518356569798561696597720927640391100199952983858658201509333827584,3680145466688261347025641002990673202758044135859203486616635068948512616469697990230016,1609684237066813614111202725044447597530120521974928768820803796748509402125918223204352,5.853056265351561e-23
578,470,101110187280388177946035921109378362292440885556159497704305569885718553857091950686733976596914385593833619456,3694636464035802742890823150813687531826515332391139152647526566848514146812470776299520,1553177857677171613227189003996252358450860009949809358813345781687369571560268513673216,3.702423918585518e-23
579,470,233676871649310753562042354327676089122863387264627971823656189805954092267221177474492747423688181057490780160,3709127461383343255332472909444537069246236157463816904936469626939036616352142916059136,1649329600876336932051409066483689291470362505499790490329353483362817622126180607983616,1.6357865104834506e-23
580,470,361718389306175610857007342896156214943039691297369553937438007657671471552794514018019617806684354959286206464,3738109456078425163639304815898400935734428179068430323256304184929560616234587841888256,1521473103907859505991085123802158038789342516508756634962001870649987601209254461046784,1.0372496230134099e-23
581,470,857077293382888691728027401219485604062217985438675227782379281437247549690931215594283542062432773081313312768,3752600453425966559504486963721415264802899375600365989287195682829562146577360627957760,1623295553975500929230907346145190431116589044958891447169483653512764160969891939090432,4.474386200320856e-24
582,470,1435901520672366701884588975470517767401503414923622440364361259611347526628934053515634245347469301092150411264,3767091450773507071946136722352264802222620200673043741576138742920084616117032767717376,1755465895648707377185914513008308556048321297407943800077200247767325915599709306617856,2.7435834610875416e-24
583,470,3291048950271454715349613165570547150771721843782582767465018614812324159697938960464199827815402407611775057920,3781582448121048467811318870175279131291091397204979407607030240820086146459805553786880,1576717018674741351142157196044364018671913077631600144164406788558863089878851913777152,1.1614358770134303e-24
584,470,5094534344393976416502298762739923320929976973547587006648061678167537561397243311162427653763498753365544796160,3810564442816130376118150776629142997779283418809592825926864798810610146342250479616000,1705032612632045224530504591021191911832153217542836212615392392602982742800527190392832,7.723081787466619e-25
585,470,12457295052961892803975090686942944750481926166208579246353357212450136872099710252646651020355042256347677589504,3825055440163670888559800535259992535199004243882270578215807858901132615881922619375616,1744566005548265488928280028570598267539776332855727274356751903775397953626346046357504,3.189367207669916e-25
586,474,17944034853358600852159401287165286772421476801060900104364226784853062647274611636119943882172679621853619159040,13852233126311572186310499802352178170632887401395220568513699361002712038546175927779328,6415423658888228317843939415601369782179881955512202402616923933649769831839999698403328,8.057235071940976e-25
587,478,33016259962197984966737815383882191045842227752899917186477018412583991628651489610405847763729184767571451183104,113979403342231725850882321412352436093222950383375148375562255191377734036151824187129856,46569332576675505374199728059601114271636221528002150623674979904057439198651373404028928,3.468818784978962e-24
588,482,28465020858661931370913780775664271824365800903582531227804902205793840165194957940969417107898857178545025712128,1022596913648768660186160810717852471912860650701678362555508275813032287751204627736952832,421498915488736713564197297929680733550097505650723256450090760877285793236238756948738048,3.618987679350601e-23
589,486,49400405414066596114722016445189207225968739754005076739361875586544158103246625933116152988985219230952486600704,9980702799990002121717786589336879628339093973702714705108113738352723794001699804811362304,4296405642326513567694333170096713197698777489806805341997870710131109269278678493419274240,2.0616376770950283e-22
590,489,62423101894953799126378877120658282781920122653494281547476547563231146946395878849855126292404930997793792720896,64859913999468883075745985430685448968240191887517787848770203543795948930289706082542551040,29146665455967839386357344539318341059119588039730682359459632115629950866200228861927489536,1.0742750821182883e-21
591,489,141816225321770118684439439483729784543120222281346076794055448616913813139897464137484472420155571860690662588416,65119162361070773485538535383240561453762446847762951105523505576025838698321880508086091776,26635838423381990802083446697482815575257945524988495709199935565094022708068277821082959872,4.615368895433319e-22
592,489,181728484994695540350909285692774097149003981083627259043709467825802144321231156944997594193930754371380007927808,65637659084274539831112480623826358478433830682264795960282026435415113302188228370031968256,27284983461365280457789600183685583780775191911345270754056980932263676416974972858088292352,3.647549069874474e-22
593,489,452387002873177130642836902894398533240781104874914880431538381343704995114523643395801724965535090049800466333696,65896907445876430240905030576381470963956085642509959217035328467645003070220402795575508992,28984207087758921400472383922546044756442966151006590610467394923081774630162822236215443456,1.4961400744139449e-22
594,489,666204568925769615864821588889756976290199128784864148750969473694938068706179932283012305967384400357010909954048,66156155807478320650697580528936583449478340602755122473788630499874892838252577221119049728,28023829751514431117680671245734325415574488934731328139615110190211773410571864103513489408,1.0084482345586327e-22
595,492,1428625001702333873822629041008969226997979680914633567590919638875416259173138858439106523678783873197430074769408,330084783978159660436531143121941418409016769437173035752729474187438860517077948449370931200,141901149433049011292705478014476214318885691782323455714662525366136172027385518915774840832,2.356749407839208e-22
596,492,1949924517085380924046959828603427795467448292101849852332107424991937992311314553467409007061179614286568369422336,332689620429597179559518115598904137721776106427707509727704573038912081947982614262045474816,134902848962248155306668729883477174311174854254839468374665811679197667661864121284054482944,1.710615117100014e-22
597,493,4391354680394704096686213621939891591000343379776326572723869857327229621815521889530918084040042978061190369902592,688368942828716854874649071049119633112219119849878143415649442444198844826964992232175697920,270045423111445589562944864943756841769415861249623741492024229762621979070846327877665816576,1.5568880909025443e-22
598,494,7328248380477173670525610559722505713521309291003565318851990890004834185341769435594606202809302827333018764443648,957825631695617885844871810469720141009610234448214436696247423320068832360707420088589877248,440111223261172484189751840331474855366041087784762179097290238968571031863200787770728513536,1.3607864348591703e-22
599,494,17211552169643126813293039759653749487772531668512588933722085245151671263597803526986683983353252860987855448571904,961573467205401545582539912895295591765792039354195337679600868044453498654320828183748804608,424677182237959402890950689994062982861348084634642484015035695548364833439072373769144107008,5.745453609318422e-23
600,494,21964969251019046189371625580631937706266467943724862281297649689811059371404564329589107657090793703069034366369792,969069138224968865057876117746446493278155649166157139646307757493222831241547644374066659328,435112852772426224330347305698913793122433676164174216029983078138213444325684123405570277376,4.560320819894047e-23
601,494,53276944591779229358833961570692519419550624613442662825800247432521274968408047052890522473745229443515349760737280,972816973734752524795544220172021944034337454072138040629661202217607497535161052469225586688,422243894430539438859855995362730191535437347126564565311699091850620322999235876910004174848,1.8679121363155394e-23
602,494,78176802370763191123519572656963177435788250602929409304093848267143376355903516861373829595130383051541273078923264,976564809244536184533212322597597394790519258978118941613014646941992163828774460564384514048,401623543275529933761118364327785917764232609687622301100855287767391779103762384232069988352,1.257573189143243e-23
603,494,189599330862708154102991845654972096401422330010452527338843816760087574632317399758174701976327902326492557226278912,980312644754319844270880425023172845546701063884099842596368091666376830122387868659543441408,448564580920942665204076213622860873151309239271786486880393636257102498180301706674307072000,5.376017964241629e-24
604,494,267108697332530116433085787974158058523053106865885300197484757151131312821653296098758020664149909830494542318534656,987808315773887163746216629874323747059064673696061644563074981115146162709614684849861296128,440327663917027256160832182423773860394607320932389036623703170655556134740458389944578080768,3.814030210023477e-24
605,494,605693528744955568757715618071893951993685354956204024859802090637878463184253182069614810341065457868356245824471040,991556151283670823483884732299899197815246478602042545546428425839530829003228092945020223488,431617391878532650653412096921429452899586959035515678783172572865734255932312432462381711360,1.6761293282240422e-24
606,494,996725653428914163677189696998700830913254558812945057487680734189406725188624916849882177528611425307495786078011392,995303986793454483221552834725474648571428283508023446529781870563915495296841501040179150848,449303140211323172031098697920330084781763456118225725155491696020299428401973075750999293952,1.0338956648007455e-24
607,494,2129907883123386345536762736650944187171550345672525041725689399131146859916227847217262102816196002475101985649459200,999051822303238142959220937151050099327610088414004347513135315288300161590454909135338078208,407698100481572132264768039833210933318554893045746052136471112217884810917223827394774695936,4.711494368566752e-25
608,494,3416620737102661950709365979213857260361596778767668434501195199611390232119406145002970585266784021311426186847453184,1006547493322805462434557142002201000839973698225966149479842204737069494177681725325655932928,473068380983636873212448831615964273872490549894061689671977436812179997872207002354157879296,3.0892624591785433e-25
609,494,7841681852443781888193724506884146384596400378930224057863347151387947489655314255810440767025857198520796620850724864,1010295328832589122172225244427776451596155503131947050463195649461454160471295133420814860288,467051760214600798915335180189593253642247790432719410204954019181001646986881796613504761856,1.3439277442752734e-25
610,494,12012323057955876647501230632295388847452526978956847388761396239998102646490062699007966023250725326211921442181742592,1014043164342372781909893346853351902352337308037927951446549094185838826764908541515973787648,440037546141353400066744106696559573268980673562345877778747775388269128437751367679315279872,8.635035095075616e-26
