d,betaprime,total cost,preprocessing,single enum,probability
83,60,6304569022,1714184722,1460324438,0.30175806205315486
84,60,7283105100,1784257796,1535593962,0.27759235041910724
85,60,10578298052,1819295275,1698931390,0.21120782797029503
86,60,11993335284,1854333389,1746860920,0.19280897238202443
87,60,17878690807,1889372146,1941814633,0.1417520509530455
88,60,20988661986,1959451610,2028022306,0.12674165587864855
89,64,31596635947,4188500690,4030537570,0.1693604325989504
90,64,35786415949,4267931786,4130825614,0.1541531389925382
91,64,53771829216,4347363554,4593740686,0.11185016530620477
92,64,63431520750,4506229129,4828336349,0.09965420880762305
93,64,97409603113,4585662948,5359661346,0.07024259980027449
94,64,113461458648,4665097464,5513960676,0.06199249245084741
95,64,178621140932,4744532682,6211645351,0.04281166913550629
96,66,217999537763,7654588887,9166089129,0.053554161708310906
97,66,350354390383,7783431534,10254918132,0.0360612651960444
98,66,408456534326,7912274906,10583384857,0.0317856585271279
99,68,683340886029,13973586007,18427012231,0.03325785590723001
100,68,829567892837,14440867778,19373354773,0.028658362452316875
101,70,1364504655325,25426756775,33475718306,0.030324351597565014
102,70,1619231267014,25846789700,34912542398,0.026412359417288693
103,72,2289948339552,39924257047,52963240615,0.02852108327158217
104,76,2685536248907,116999642165,130679357053,0.06367265188162996
105,78,4062231337425,188686261763,204811127728,0.06676690827120058
106,78,4656831637322,191957337810,209821401651,0.059690200220790406
107,78,7301939369792,195228414648,231902724221,0.04086919063173974
108,78,8534481608613,201770570725,242502942764,0.036453329671618004
109,78,13667997007977,205041649976,271463688707,0.024562714536737435
110,78,16071463081395,208312730042,277238716805,0.021321165337462936
111,82,25114421195180,532070243989,645158733072,0.03288513500698797
112,82,29805572592174,549578287358,690020758667,0.029232098440089425
113,82,47541887919979,558332310300,739130207403,0.019279707154208042
114,84,55357709964093,913864050733,1141549679363,0.026138759322728005
115,84,89444593742446,928430321853,1252138895264,0.017240406327747742
116,86,106089876833135,1529380874636,1923324996362,0.022948626014904574
117,86,171213720796931,1553367608715,2134504397160,0.015247815218443166
118,86,202985856349510,1577354343670,2191056137490,0.01315595737453594
119,90,327616007294742,4477892563701,5691854683572,0.021900201020718733
120,90,388786067569865,4621038360703,5909660487612,0.01913639658385937
121,90,629220933777663,4692611260552,6524879983237,0.012636784285255215
122,92,754893853662642,8172857773576,10477291390527,0.01746938769822696
123,92,1245850089578101,8299720884844,11515598215156,0.01128175033730859
124,92,1481237494745044,8553447110141,12055507728182,0.009875985588964858
125,92,2482720313653140,8680310224182,13169774857720,0.006258429641002075
126,92,2962228377007955,8807173339159,13582308119311,0.005377220202160343
127,96,4999839900827751,28808001879636,39886382129638,0.009753067364468966
128,96,6017879503602311,29680000182377,41572719035190,0.008410615476642814
129,96,10147178782774404,30115999335184,45829081498552,0.005324736343948808
130,96,12201854684152794,30551998488957,47077141641533,0.0045281040618230725
131,98,20974649741223432,56393030895191,85343763208106,0.004808882343654985
132,98,25896632731166412,58026857193871,89425113414106,0.004053481433827415
133,100,43333986990289640,115822461088686,174500346072864,0.004767796677210975
134,104,48389659017620504,360615507701200,457746938877735,0.011991642436860135
135,104,78612127152033216,365986580283183,494548645934472,0.0077783441875522745
136,104,94354891127865696,376728725450179,514777242089444,0.006717376260874964
137,106,155085621279414816,645064179482976,878998840194742,0.006985743247611366
138,106,185676512773097344,654377842845856,911281952737622,0.005997047900466739
139,106,310189177845342272,663691506209769,991691810279624,0.003799689669773285
140,106,373903794608038784,682318832940714,1036468100413680,0.0032738056852331947
141,108,626306078074014208,1232038407810920,1847876935456355,0.0035018152436418907
142,108,755358881727690368,1249107371121604,1901453472540272,0.0029709216652884264
143,110,1273079570267259648,2316546808475910,3489709891262153,0.0032481568759669074
144,112,1537682687766470144,4294225689708898,6049492564909978,0.004787083179742938
145,114,2552539579301527552,7864400148227567,10691784902924340,0.00517241311057161
146,114,3059302721768855552,7975115568254580,11213203652160970,0.004464222966367906
147,114,5123252589886256128,8085830988282685,12105680930123762,0.002807471264065628
148,114,6225977444817825792,8307261828342195,12640505682306340,0.0023972411529303095
149,114,10737370576122640384,8417977248373612,13918549908429234,0.0014828530315351518
150,114,13062893621502982144,8528692668406145,14127036050979830,0.001236438772349552
151,118,22379500577361723392,30003954998129444,45515200192182720,0.0024042892863990143
152,118,27005085012307603456,30815898423741812,47547593185813728,0.002067861317825007
153,120,46118058799828221952,58226360854171208,86949995290902528,0.0022430550956401185
154,122,55419689135163351040,111472108347010864,158015733360031072,0.0034627781483501166
155,122,94039924934493650944,112981896054447312,168485935517761600,0.002132826564867021
156,122,115765842726435340288,116001471469323680,179336554739574528,0.0018182199009625318
157,122,195776528935458242560,117511259176763632,189638343647671776,0.001118533334266678
158,122,240763251076818960384,119021046884204752,196287722482221344,0.0009337822205534212
159,122,424897275528574205952,120530834591647040,211997418610079872,0.000558117936592404
160,126,520364534368629293056,460540841182309056,694934174068776704,0.00158274718966541
161,126,895640896824191614976,466465297936445632,744370050776471552,0.0009639275077274029
162,126,1112647945567466946560,472389754690583360,764910779562136832,0.0007929536139611762
163,128,1941326133308965519360,946848405734703232,1524412997898513408,0.0009076650462299699
164,128,2376084320874608984064,970919923749362048,1591836002114571264,0.0007690966761302574
165,130,4143598935262532468736,1943546459119816192,3131920173646583808,0.000873395875982191
166,130,5102950135072145014784,1967950168488249856,3208583385262674944,0.000723374474819371
167,132,8859864931645103538176,4118895287210920960,6544132297130337280,0.0008581626615420423
168,134,10382628855421471817728,7721282574768023552,11488800978263134208,0.001318979213100926
169,136,17651386833165401194496,14865222109829478400,21688769056688820224,0.0014761749202750365
170,136,21788317879298319974400,15053931892085344256,22460677921469915136,0.0012274749815520739
171,136,37215637879305520807936,15242641674341210112,24111182939786543104,0.0007540502434122869
172,136,45847543935408216735744,15620061238852945920,24941219663044497408,0.0006309009027696785
173,136,80808116393258269016064,15808771021108815872,26916705699081383936,0.00037709661369499315
174,138,99766969428377799229440,30730401726904885248,49012734383524601856,0.0005700137374324228
175,140,172104948982335739527168,61090690612516323328,96517180877156155392,0.0006530482891880503
176,140,210619152604828604039168,62586305790948761600,99807364486907674624,0.0005498628833636657
177,140,371902210051498351525888,63334113380164984832,107975757682219696128,0.00032853744516211014
178,144,456306026547000278777856,251025052380902621184,367027509111528620032,0.0009657439814260524
179,144,790339416510746542997504,254100417756435709952,396510157029453594624,0.0005870600990450589
180,144,964775373606878888067072,260251148507501854720,415715921591640391680,0.0004996816495452817
181,144,1703435337493287150813184,263326513883034943488,449064235285295005696,0.00029828432841047097
182,146,2138190563467955460374528,517977278618029195264,816142169134637907968,0.0004449941038548884
183,148,3702381141157505595867136,1041225088931735535616,1621953512404619886592,0.0005129917092145738
184,148,4495910336467324563881984,1066128998711007117312,1671952500933070684160,0.00043434716626225865
185,150,7938764180755437380960256,2208857992839616266240,3437851725148250963968,0.0005072650999549319
186,150,9863202249301291949883392,2234983780082622136320,3548117207528543092736,0.0004181716768391421
187,150,17372066687119769290670080,2261109567325628268544,3780195766063840886784,0.00024804360113103686
188,150,21317052597058728773025792,2313361141811640270848,3921549670499483648000,0.0002086221324923281
189,154,36806120886121198379859968,9483342911372255035392,14483456083690189225984,0.00046439947499762917
190,154,45750051138514027295014912,9594182289642582179840,14923299064058237419520,0.00038221159482037577
191,154,80706666916954696778252288,9705021667912909324288,15967802390737256972288,0.00022689115008401022
192,154,98856731950284900277420032,9926700424453561516032,16681189081377442627584,0.00019198402136097202
193,154,177250645860773618048303104,10037539802723888660480,17834410972123204943872,0.00011216510825122276
194,154,224134458806339733362311168,10148379180994215804928,18081581274763643322368,8.984309952451566e-05
195,158,400023210518893270350692352,42616957671611092172800,69542585677736772108288,0.00019999088744612566
196,158,492691760708200583634354176,43580010675918369456128,73258820621677856030720,0.00016915224586664271
197,158,883632511708536171845910528,44061537178072008097792,78101300957260502007808,9.861627849938353e-05
198,158,1129225778947474190363525120,44543063680225646739456,79874082884966630293504,7.859320206078329e-05
199,162,2000487229674269350796722176,198969752930733902528512,322728961905342283776000,0.00018601423702985727
200,162,2473007677594369000514519040,203420344713003768217600,334813609352266816421888,0.00015524388808555613
201,162,4407367913873796043684970496,205645640604138701062144,357277164999541977513984,9.110712681562904e-05
202,162,5623592644720966270218928128,207870936495273633906688,369342705041213854056448,7.321657855451598e-05
203,166,10017248405947198411257151488,922635548844720037822464,1505996422620378583531520,0.00017293317183955827
204,166,12348779382590337611447926784,943047349385008697573376,1549684121448335812853760,0.0001439868378169358
205,170,21945339927953026170562281472,3899677297580533472034816,5927464959043460988403712,0.00031938768349106997
206,170,27527288216327718466140241920,3943253933339129952600064,6028782065512328237940736,0.0002583847580505194
207,172,48482855034415159598779465728,8203990542860857443876864,12358376818254952532017152,0.0003024975279988832
208,172,58755135349873745735614201856,8387380718602489673285632,12731524210044620240846848,0.00025637311766226156
209,172,104292351659454781588487798784,8479075806473305787990016,13561134997593552114941952,0.00015074160873144752
