k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
188,1.2,232,0.0,87.13446553016631,1.69858694057398e+26,30.885318182632556,4.948849288396932,164,1.2522247081766522e+26,3.322815974956004e+25,0.9328379182856678,"Strategy<188, (164,164,164,164), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.69858694057398e+26}>"
190,1.2,234,0.0,88.19805546068889,3.550260764580317e+26,37.41215018729693,5.225434979124301,166,2.710693991136221e+26,8.395667734440965e+25,1.0237662899923878,"Strategy<190, (166,166,166,166), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 3.550260764580317e+26}>"
192,1.2,238,0.0,90.48171502284426,1.7286627789435144e+27,19.280671890255842,4.269083422173615,170,1.3331987241677052e+27,3.954640547758092e+26,1.271483098766702,"Strategy<192, (170,170,170,170), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.7286627789435144e+27}>"
194,1.2,240,0.0,91.67318238873581,3.9480050269891935e+27,21.13959590289829,4.401875893819087,172,1.4444209648468958e+27,1.1874422028230226e+27,0.6666311592001735,"Strategy<194, (172,172,172,172), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 3.9480050269891935e+27}>"
196,1.2,242,0.0,92.68347018193737,7.952517381331046e+27,27.026014173990784,4.756276852212095,174,3.34261349789136e+27,2.957344283144289e+27,0.7921966691736043,"Strategy<196, (174,174,174,174), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 7.952517381331046e+27}>"
198,1.2,244,0.0,93.73260611017754,1.6456065636788791e+28,33.38408581185331,5.0610886289698716,176,7.926578690347524e+27,7.094314637274987e+27,0.9127876406886806,"Strategy<198, (176,176,176,176), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.6456065636788791e+28}>"
200,1.2,246,0.0,94.82243516274788,3.5026540567336563e+28,41.076469108450034,5.360240269273259,176,2.3366246616663615e+28,7.295913581696048e+27,0.8753979040383213,"Strategy<200, (176,176,176,176), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 3.5026540567336563e+28}>"
202,1.2,248,0.0,95.9718002786347,7.769456182628941e+28,49.47827284376279,5.6287232353950944,178,5.580756564831573e+28,1.7429860715773758e+28,0.9426325941297508,"Strategy<202, (178,178,178,178), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 7.769456182628941e+28}>"
204,1.2,250,0.0,97.17163585250609,1.784748885128655e+29,56.03086178881134,5.808149777155323,180,1.3621753998597558e+29,4.225734852688992e+28,1.1384436402634481,"Strategy<204, (180,180,180,180), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.784748885128655e+29}>"
206,1.2,252,0.0,98.32885477287942,3.980473398948239e+29,66.24490321943561,6.0497375549916095,182,2.9776601539242154e+29,1.0028132450240236e+29,1.2446095000139665,"Strategy<206, (182,182,182,182), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 3.980473398948239e+29}>"
208,1.2,254,0.0,99.4611671775723,8.725588428779213e+29,77.62254945222857,6.278403912984759,184,2.7299563994392908e+29,2.4469357237094264e+29,0.5933000582601409,"Strategy<208, (184,184,184,184), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 8.725588428779213e+29}>"
210,1.2,256,0.0,100.52892335134916,1.8290322391241442e+30,96.311612918924,6.589637858588889,186,6.830580844124112e+29,6.208655653487854e+29,0.7129035901442597,"Strategy<210, (186,186,186,186), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.8290322391241442e+30}>"
212,1.2,260,0.0,102.72242138822433,8.366235110466191e+30,54.076841100331436,5.756938973911451,190,4.161077311540723e+30,3.8428207731489856e+30,0.9566905518441388,"Strategy<212, (190,190,190,190), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 8.366235110466191e+30}>"
214,1.2,262,0.0,103.81046958824551,1.7785464416423045e+31,65.54834876826611,6.034487532789176,190,1.3082893809155147e+31,3.9490790842918224e+30,0.9576344195836515,"Strategy<214, (190,190,190,190), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.7785464416423045e+31}>"
216,1.2,264,0.0,105.12183735522511,4.413938148841068e+31,69.86632818736261,6.126525416564482,192,3.4230176733574907e+31,9.909204754835772e+30,1.1137817893076332,"Strategy<216, (192,192,192,192), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 4.413938148841068e+31}>"
218,1.2,266,0.0,106.28822328807813,9.907028116610778e+31,81.79872730510257,6.354006491539707,194,7.425663846778553e+31,2.481364269832225e+31,1.1841046765843042,"Strategy<218, (194,194,194,194), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 9.907028116610778e+31}>"
220,1.2,268,0.0,107.51213624497301,2.31407754251082e+32,89.45285249478263,6.483055582915936,196,7.143966761849448e+31,6.3869276584958225e+31,0.5847208735133388,"Strategy<220, (196,196,196,196), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 2.31407754251082e+32}>"
222,1.2,270,0.0,108.59583323315633,4.904595635193443e+32,110.32572762314457,6.785625452020332,198,1.8065548994216704e+32,1.6324686644885988e+32,0.7011839139669728,"Strategy<222, (198,198,198,198), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 4.904595635193443e+32}>"
224,1.2,272,0.0,109.7784920641956,1.1133173830499176e+33,137.40241718208324,7.102263574032123,200,4.772819094449426e+32,4.27345436147452e+32,0.8125511730663725,"Strategy<224, (200,200,200,200), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.1133173830499176e+33}>"
226,1.2,274,0.0,110.88974994085372,2.405143227158716e+33,173.1093487566467,7.435539829214418,202,1.2639032319756648e+33,1.1412399951830513e+33,1.010715922107711,"Strategy<226, (202,202,202,202), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 2.405143227158716e+33}>"
228,1.2,276,0.0,112.03993160820933,5.338019134487921e+33,202.18622031633564,7.659540865755943,202,3.562738935583079e+33,1.1719935370111932e+33,0.8869830462023021,"Strategy<228, (202,202,202,202), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 5.338019134487921e+33}>"
230,1.2,278,0.0,113.36780351867843,1.3400142033857498e+34,215.1279853714444,7.7490514027290756,204,1.0350622230262119e+34,3.049519803595378e+33,1.0914585466389903,"Strategy<230, (204,204,204,204), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.3400142033857498e+34}>"
232,1.2,282,0.0,115.76436127401868,7.055782296877811e+34,114.69874541617523,6.841705800903866,208,2.3518334244041244e+34,2.0659511514218232e+34,0.6261225743573212,"Strategy<232, (208,208,208,208), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 7.055782296877811e+34}>"
234,1.2,284,0.0,116.88875762183642,1.5382332690082419e+35,134.00350343263494,7.066126909254909,210,5.832697230089167e+34,5.372939437951441e+34,0.728474470927632,"Strategy<234, (210,210,210,210), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.5382332690082419e+35}>"
