k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
162,1.05,174,0.15,69.21862025179648,6.86880131477904e+20,5.169974850462183,2.3701572625127945,150,1.5562556278090675e+20,1.6643116133671597e+20,0.46886888899330875,"Strategy<162, (150,150,150,150), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 6.86880131477904e+20}>"
164,1.05,176,0.15,70.17033166281307,1.328540004317843e+21,5.324491755812842,2.4126438208572214,154,6.521776259977592e+20,3.792370417883351e+20,0.7763519837068724,"Strategy<164, (154,154,154,154), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.328540004317843e+21}>"
166,1.05,178,0.15,71.17840225409326,2.671985653100694e+21,5.834721041950954,2.5446636823226108,162,1.3411088044876964e+21,1.3308768486129976e+21,1.0031757362476512,"Strategy<166, (162,162,162,162), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 2.671985653100694e+21}>"
168,1.05,180,0.15,72.17556832719482,5.333484294723942e+21,5.579553141786474,2.4801495833548772,158,2.132268205909132e+21,1.330877168919735e+21,0.6493213785694886,"Strategy<168, (158,158,158,158), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 5.333484294723942e+21}>"
170,1.05,182,0.15,73.07314140722687,9.93590524093327e+21,6.14332931098733,2.6190207205302967,158,3.545646307042044e+21,1.9397610710459752e+21,0.5520792766309415,"Strategy<170, (158,158,158,158), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 9.93590524093327e+21}>"
172,1.05,184,0.15,74.18650888643462,2.149633632967781e+22,5.859433123699363,2.5507610965268244,158,5.614724851705461e+21,2.3456836724634684e+21,0.3703146620933168,"Strategy<172, (158,158,158,158), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 2.149633632967781e+22}>"
174,1.05,186,0.15,75.23558204742544,4.448022111694985e+22,5.590879612482938,2.4830752799799143,158,6.579559515805256e+21,2.7516062738809545e+21,0.20978236068458822,"Strategy<174, (158,158,158,158), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 4.448022111694985e+22}>"
176,1.05,188,0.15,76.15414226324903,8.407775663161573e+22,6.393368300701537,2.6765762051026583,158,7.191580922862794e+21,3.360490176007194e+21,0.12550371848173336,"Strategy<176, (158,158,158,158), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 8.407775663161573e+22}>"
178,1.05,190,0.15,77.28915275359259,1.846517033756893e+23,6.464521824263167,2.692543658933001,158,8.903218382429311e+21,3.7664127774246867e+21,0.06861367064714576,"Strategy<178, (158,158,158,158), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.846517033756893e+23}>"
180,1.05,194,0.15,79.26178991566564,7.247300591416344e+23,3.6638450804770804,1.8733585027927768,172,2.429951345708334e+23,1.6281524023730207e+23,0.5599469342954735,"Strategy<180, (172,172,172,172), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 7.247300591416344e+23}>"
