k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
264,1.4,356,0.0,135.62492719539554,6.71693654540333e+40,1151.8238460616933,10.169704380048747,234,5.692613888444803e+40,1.0243226569585271e+40,1.2745315443545315,"Strategy<264, (234,234,234,234), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 6.71693654540333e+40}>"
266,1.4,360,0.0,138.00219494703285,3.4897968517896274e+41,760.665761028296,9.571118857915337,236,1.584488003419483e+41,2.776996436165314e+40,0.5336091830334057,"Strategy<266, (236,236,236,236), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.4897968517896274e+41}>"
268,1.4,362,0.0,138.92176783226572,6.601143414063903e+41,1176.940954989933,10.200826229439516,238,4.376716274215252e+41,8.095915077415811e+40,0.7856680966675067,"Strategy<268, (238,238,238,238), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 6.601143414063903e+41}>"
270,1.4,364,0.0,140.0566131629032,1.449578213523423e+42,1344.4596510353026,10.392810743387367,240,1.2287264238116538e+42,2.0905742544195363e+41,0.9918635888979406,"Strategy<270, (240,240,240,240), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.449578213523423e+42}>"
272,1.4,366,0.0,141.38286244969714,3.6348163272426044e+42,1672.801069309473,10.708050173920642,242,3.059000550904357e+42,5.758157763382476e+41,1.5311707302282491,"Strategy<272, (242,242,242,242), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.6348163272426044e+42}>"
274,1.4,368,0.0,142.51025540464607,7.940750791071877e+42,2239.642374494723,11.12905266617099,246,3.752689013547501e+42,4.1880617775243765e+42,1.1315207871019983,"Strategy<274, (246,246,246,246), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 7.940750791071877e+42}>"
276,1.4,372,0.0,144.66591352309115,3.5381750899678317e+43,1373.8032607550258,10.423959698530062,246,2.3323346377777154e+43,4.3229643341199505e+42,0.7813720352699802,"Strategy<276, (246,246,246,246), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.5381750899678317e+43}>"
278,1.4,374,0.0,145.79580898409603,7.743044341453707e+43,1738.185807238103,10.763366595153213,248,6.528586154640391e+43,1.214458186813316e+43,1.3293165257176232,"Strategy<278, (248,248,248,248), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 7.743044341453707e+43}>"
280,1.4,376,0.0,147.01813382510412,1.806625716382529e+44,2392.2468584345725,11.224150555077465,250,1.4843820469988979e+44,3.22243669383631e+43,1.6590021658003564,"Strategy<280, (250,250,250,250), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.806625716382529e+44}>"
282,1.4,378,0.0,148.32596367449014,4.472642660136074e+44,2407.3338831451674,11.23322053372515,254,2.1801773462691607e+44,2.2924653138669136e+44,1.2743647708119616,"Strategy<282, (254,254,254,254), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 4.472642660136074e+44}>"
284,1.4,380,0.0,149.3215478151714,8.917947089572229e+44,3890.9644273906924,11.925912075391352,252,5.236965283032274e+44,8.547425807775839e+43,0.6830841002558652,"Strategy<284, (252,252,252,252), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 8.917947089572229e+44}>"
286,1.4,382,0.0,150.11362249087625,1.5441985045453075e+45,6385.70107854272,12.640629305061863,254,1.307683681102257e+45,2.3651482344305045e+44,1.0760906074251257,"Strategy<286, (254,254,254,254), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.5441985045453075e+45}>"
288,1.4,386,0.0,152.83425245534872,1.0178747800175018e+46,2717.2738073608393,11.407944231384567,256,3.891874069053583e+45,6.47051717177396e+44,0.4459218241120912,"Strategy<288, (256,256,256,256), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.0178747800175018e+46}>"
290,1.4,388,0.0,153.9018342785677,2.1333814059165867e+46,4041.9612486404258,11.98083977494424,258,1.061000621084818e+46,1.797808506524248e+45,0.5816032090165111,"Strategy<290, (258,258,258,258), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.1333814059165867e+46}>"
292,1.4,390,0.0,154.7775089942317,3.9144690299738727e+46,6292.670825771245,12.61945676110958,260,3.0042916407983774e+46,5.395519150260222e+45,0.9053190940299899,"Strategy<292, (260,260,260,260), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.9144690299738727e+46}>"
294,1.4,392,0.0,156.1277565171871,9.980168353924175e+46,7552.554731462035,12.882749018500805,262,8.363890233947072e+46,1.6162781199771028e+46,1.3148516983357754,"Strategy<294, (262,262,262,262), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 9.980168353924175e+46}>"
296,1.4,394,0.0,157.31686573887583,2.27559730754523e+47,9301.013208493323,13.183172169834123,264,1.866499485453283e+47,4.090978220919472e+46,1.631138734988014,"Strategy<296, (264,264,264,264), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.27559730754523e+47}>"
