k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
180,1.1,204,0.15,76.81869334522655,1.332695479590849e+23,19.924271542326718,4.316455073231872,162,5.9007958566330606e+22,3.468806956167139e+22,0.703056546396988,"Strategy<180, (162,162,162,162), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.332695479590849e+23}>"
182,1.1,206,0.15,77.93968674748615,2.8985684694210582e+23,18.00711777387546,4.170495376292671,166,1.089788762944966e+23,1.1205679063952052e+23,0.7625683825166476,"Strategy<182, (166,166,166,166), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.8985684694210582e+23}>"
184,1.1,208,0.15,78.65817598031155,4.769472777082289e+23,24.363235063190864,4.6066338085807805,168,2.0912158925231776e+23,2.3664434958783896e+23,0.9346230907996769,"Strategy<184, (168,168,168,168), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 4.769472777082289e+23}>"
186,1.1,210,0.15,79.54362597020653,8.810841341891187e+23,28.948026478531084,4.855393091230125,170,3.304030258266349e+23,3.8797484688389504e+23,0.815334024112997,"Strategy<186, (170,170,170,170), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 8.810841341891187e+23}>"
188,1.1,212,0.15,80.52406615591877,1.7384383171580184e+24,28.685719649531283,4.842260806769054,170,7.532437852154249e+23,4.165550606120191e+23,0.6729021296193123,"Strategy<188, (170,170,170,170), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.7384383171580184e+24}>"
190,1.1,214,0.15,81.4458296772662,3.2933489905814244e+24,33.397261577161274,5.061657908035345,174,1.2920829029587696e+24,1.553792769973429e+24,0.8641281810919691,"Strategy<190, (174,174,174,174), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.2933489905814244e+24}>"
192,1.1,216,0.15,82.4916588377487,6.799292150447428e+24,34.95619346734128,5.127476186911669,176,2.883953443247435e+24,3.316254963139072e+24,0.9118902775752181,"Strategy<192, (176,176,176,176), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 6.799292150447428e+24}>"
194,1.1,218,0.15,83.52598439303705,1.392601054407726e+25,35.08495255986824,5.132780506559538,176,6.041908413963318e+24,3.5727855371215814e+24,0.6904126577136647,"Strategy<194, (176,176,176,176), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.392601054407726e+25}>"
196,1.1,220,0.15,84.66660346701467,3.0703456839550862e+25,39.04131263075956,5.28692965429564,178,1.2128558343558073e+25,7.205668266225733e+24,0.6297084628229318,"Strategy<196, (178,178,178,178), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.0703456839550862e+25}>"
198,1.1,222,0.15,85.51705379152237,5.5360286888464616e+25,46.88679631730903,5.551109800795506,182,2.3778059384872e+25,2.856571348116888e+25,0.9455112285002938,"Strategy<198, (182,182,182,182), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 5.5360286888464616e+25}>"
200,1.1,226,0.15,87.52830337757112,2.2317461088054082e+26,29.15755060543924,4.865797625326967,186,1.3620127592320282e+26,8.6973334957338e+25,1.1509740139529614,"Strategy<200, (186,186,186,186), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.2317461088054082e+26}>"
202,1.1,228,0.15,88.34464373454298,3.9299562925317e+26,32.29904770669627,5.013419724540932,188,1.4810851342626997e+26,1.7661276887671138e+26,0.8262719942205617,"Strategy<202, (188,188,188,188), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.9299562925317e+26}>"
204,1.1,230,0.15,89.38814702844543,8.100531448075521e+26,35.15436775282907,5.135632042901404,188,3.113358481070856e+26,1.9052027541397548e+26,0.6195348129168602,"Strategy<204, (188,188,188,188), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 8.100531448075521e+26}>"
206,1.1,232,0.15,90.42872819892334,1.6663247985671117e+27,41.793203834440995,5.385196453664696,192,1.0112888797118146e+27,6.55035918855297e+26,1.1446170500515327,"Strategy<206, (192,192,192,192), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.6663247985671117e+27}>"
208,1.1,234,0.15,91.24571039701024,2.935592741294513e+27,48.2796599961528,5.593343611005329,194,1.1944806278957144e+27,1.3896661064344528e+27,0.8802810750889893,"Strategy<208, (194,194,194,194), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.935592741294513e+27}>"
210,1.1,236,0.15,92.279953679828,6.012208816289098e+27,52.99730195058054,5.727847010004767,196,2.5536450296694787e+27,3.0217877631209045e+27,0.9273518207958211,"Strategy<210, (196,196,196,196), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 6.012208816289098e+27}>"
212,1.1,238,0.15,93.31347818195458,1.2307105754928187e+28,60.622963125137524,5.921792464684727,196,5.684624557985319e+27,3.267415417837311e+27,0.7273879134611261,"Strategy<212, (196,196,196,196), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.2307105754928187e+28}>"
214,1.1,240,0.15,94.51552888675903,2.8314523082694937e+28,53.544906711383895,5.742677444621107,198,1.0101634469286624e+28,5.805657943561484e+27,0.5618068284741907,"Strategy<214, (198,198,198,198), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.8314523082694937e+28}>"
216,1.1,242,0.15,95.6059630479009,6.029240972070105e+28,58.0316663535032,5.858768450720205,198,1.2077562175705786e+28,6.46998138622306e+27,0.3076265096692703,"Strategy<216, (198,198,198,198), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 6.029240972070105e+28}>"
218,1.1,244,0.15,96.74721637434503,1.3298851166881987e+29,59.58897727515455,5.896973581595087,204,5.974603153918391e+28,7.324248012963597e+28,1.006213726559154,"Strategy<218, (204,204,204,204), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.3298851166881987e+29}>"
220,1.1,246,0.15,97.85277215083566,2.8616701688274646e+29,66.15951545584969,6.047876763314286,206,1.3488704075690832e+29,1.5127997612583812e+29,1.0069187886908977,"Strategy<220, (206,206,206,206), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.8616701688274646e+29}>"
222,1.1,248,0.15,98.64466981725568,4.954553557212499e+29,80.53613533507206,6.331564338629934,206,2.6677982739822497e+29,1.71275873708644e+29,0.8841476755643858,"Strategy<222, (206,206,206,206), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 4.954553557212499e+29}>"
224,1.1,250,0.15,99.63266103035056,9.826967459561039e+29,92.96021356487552,6.538541478051415,208,4.4374168914013836e+29,3.0963264943187663e+29,0.76663970006233,"Strategy<224, (208,208,208,208), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 9.826967459561039e+29}>"
226,1.1,252,0.15,100.71060123937608,2.0744924300768126e+30,98.46962389537319,6.621606842662621,212,9.446870796288155e+29,1.1298053504479973e+30,1.0201550445302277,"Strategy<226, (212,212,212,212), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.0744924300768126e+30}>"
228,1.1,254,0.15,101.65893916374077,4.003040791698979e+30,105.24274629244262,6.71757699077612,212,2.1623424063871065e+30,1.277490619507132e+30,0.8593050145847495,"Strategy<228, (212,212,212,212), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 4.003040791698979e+30}>"
230,1.1,256,0.15,102.65266095982057,7.971317060868907e+30,128.578190421346,7.006502141621415,214,4.427369532458072e+30,2.8830570363695856e+30,0.9170914308144194,"Strategy<230, (214,214,214,214), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 7.971317060868907e+30}>"
232,1.1,258,0.15,103.85129652730728,1.8295965948541698e+31,129.26741505961132,7.0142148449969675,216,9.419381200311035e+30,5.908973790898954e+30,0.8377997113856541,"Strategy<232, (216,216,216,216), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.8295965948541698e+31}>"
234,1.1,260,0.15,104.88487759576688,3.745365863535364e+31,134.53535815591695,7.071841576923388,218,2.029012963762106e+31,1.2980124909907966e+31,0.8883045277751379,"Strategy<234, (218,218,218,218), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.745365863535364e+31}>"
236,1.1,262,0.15,105.86379050975411,7.382040068139668e+31,160.77236494530322,7.328875633712626,232,2.493861610205099e+31,4.888178457934569e+31,1.0275293068265172,"Strategy<236, (232,232,232,232), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 7.382040068139668e+31}>"
