k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
202,1.05,216,0.0,101.10053129066752,2.718269398919143e+30,1.4142059392811837,0.4999922233622768,172,2.4540581550075113e+27,7.818005362899428e+26,0.0011904113303060097,"Strategy<202, (172,172,172,172), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.718269398919143e+30}>"
204,1.05,218,0.0,102.29817826200151,6.234766003417333e+30,1.6039257616976694,0.681607367659894,170,1.0008081933737517e+27,2.8375013142196153e+26,0.00020603152132600246,"Strategy<204, (170,170,170,170), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 6.234766003417333e+30}>"
206,1.05,220,0.0,103.69177642428527,1.6380796210188437e+31,1.609726851475376,0.6868159035857657,174,6.168085343974665e+27,2.0319674021784746e+27,0.0005005893877767014,"Strategy<206, (174,174,174,174), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.6380796210188437e+31}>"
208,1.05,222,0.0,104.9998801399207,4.0561449194694065e+31,1.6698180976268158,0.7396909506363666,176,1.4494740330509668e+28,4.876726248643311e+27,0.00047758319694570986,"Strategy<208, (176,176,176,176), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 4.0561449194694065e+31}>"
210,1.05,224,0.0,106.31014805481493,1.0058735956100796e+32,1.751284115614101,0.8084131551231206,180,7.419638524310353e+28,2.70838894662058e+28,0.001006888690103065,"Strategy<210, (180,180,180,180), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.0058735956100796e+32}>"
212,1.05,226,0.0,107.65446399171236,2.5540113835296825e+32,1.7714077924407812,0.8248963704234223,184,4.297796445459947e+29,1.5007113703689191e+29,0.0022703531602178066,"Strategy<212, (184,184,184,184), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.5540113835296825e+32}>"
214,1.05,228,0.0,108.93172581140884,6.1903748604248844e+32,1.8832588508109627,0.9132313096258449,182,2.0164223816800445e+29,6.705585905645831e+28,0.00043405787740295314,"Strategy<214, (182,182,182,182), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 6.1903748604248844e+32}>"
216,1.05,230,0.0,110.26998636865123,1.565213259893044e+33,1.9702468616111954,0.9783764031383573,180,1.2307250126366696e+29,3.0585456941748283e+28,9.81706213094024e-05,"Strategy<216, (180,180,180,180), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.565213259893044e+33}>"
218,1.05,232,0.0,111.65902887951802,4.0993686870905806e+33,1.9768465663179384,0.983200900099804,184,5.713220959965567e+29,1.7034737317990287e+29,0.0001809228507579883,"Strategy<218, (184,184,184,184), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 4.0993686870905806e+33}>"
220,1.05,234,0.0,112.97692247235159,1.0219802004451172e+34,2.0254877441025916,1.0182693555373554,182,3.0746093415520505e+29,7.53622254179443e+28,3.7458960497122457e-05,"Strategy<220, (182,182,182,182), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.0219802004451172e+34}>"
222,1.05,236,0.0,114.3028226897163,2.5619946509290093e+34,2.112038297791938,1.0786359954603615,192,2.131951623902612e+31,6.176269411668505e+30,0.0010732179179501538,"Strategy<222, (192,192,192,192), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.5619946509290093e+34}>"
224,1.05,238,0.0,115.71131631013465,6.801066903526137e+34,2.2492426804767733,1.1694393280930677,190,8.607658196998545e+30,2.673979350577781e+30,0.00016588040828898707,"Strategy<224, (190,190,190,190), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 6.801066903526137e+34}>"
226,1.05,240,0.0,116.98847479557031,1.6483144292995163e+35,2.5259305525635796,1.3368149744978186,196,1.1199072243324074e+32,3.979769366868102e+31,0.0009208705172011826,"Strategy<226, (196,196,196,196), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.6483144292995163e+35}>"
228,1.05,242,0.0,118.28584207933886,4.051226531936135e+35,2.664067052953938,1.4136303946264077,194,4.559493913378516e+31,1.6801556532578638e+31,0.00015401877721348673,"Strategy<228, (194,194,194,194), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 4.051226531936135e+35}>"
230,1.05,244,0.0,119.76951985829399,1.1329690434223811e+36,2.5444168807357777,1.3473350631135248,196,1.4452124785445687e+32,4.32364912281492e+31,0.00016572186166308896,"Strategy<230, (196,196,196,196), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.1329690434223811e+36}>"
232,1.05,246,0.0,121.08314797061684,2.8161741554822884e+36,2.8737192115980768,1.5229191043057122,196,1.5541641537161724e+32,4.495589000788328e+31,7.115053768582911e-05,"Strategy<232, (196,196,196,196), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.8161741554822884e+36}>"
234,1.05,248,0.0,122.38858605385023,6.960421328087606e+36,2.961439220811847,1.5662984772410855,198,4.553943648003205e+32,1.149022442025838e+32,8.193420802007612e-05,"Strategy<234, (198,198,198,198), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 6.960421328087606e+36}>"
236,1.05,250,0.0,123.93159996855373,2.0282851040647922e+37,2.7119820836534925,1.4393476475341251,202,2.4998576238861285e+33,7.721974932453481e+32,0.00016132126152157322,"Strategy<236, (202,202,202,202), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.0282851040647922e+37}>"
238,1.05,252,0.0,125.1869155547192,4.8419092639685545e+37,3.3149112270448198,1.7289702356419145,204,6.217041642145406e+33,2.0095092152474415e+33,0.0001699030363623575,"Strategy<238, (204,204,204,204), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 4.8419092639685545e+37}>"
240,1.05,254,0.0,126.69943349213875,1.3814332813270486e+38,2.9978535252289906,1.5839298950975926,198,3.380863125722283e+32,1.2808714117884093e+32,3.3745636510454435e-06,"Strategy<240, (198,198,198,198), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.3814332813270486e+38}>"
242,1.05,256,0.0,128.00117140012955,3.405587723053984e+38,3.350446743410235,1.7443534751319922,200,9.886865577824406e+32,3.352643730056873e+32,3.887584283399008e-06,"Strategy<242, (200,200,200,200), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 3.405587723053984e+38}>"
244,1.05,258,0.0,129.29544963395472,8.352349188484686e+38,3.797765135876506,1.9251506880615703,208,4.299162437805306e+34,1.4157408288816244e+34,6.842270524999145e-05,"Strategy<244, (208,208,208,208), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 8.352349188484686e+38}>"
246,1.05,260,0.0,130.59957058850387,2.06247250657673e+39,4.088010754246477,2.031398991548933,212,3.0042864115476113e+35,9.096577229916521e+34,0.00018976951799641617,"Strategy<246, (212,212,212,212), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.06247250657673e+39}>"
248,1.05,262,0.0,131.93323507324376,5.1982981148065367e+39,4.558321986636328,2.1885028359934258,214,7.817924134744568e+35,2.344092273803101e+35,0.0001954873726768913,"Strategy<248, (214,214,214,214), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 5.1982981148065367e+39}>"
250,1.05,264,0.0,133.28792493469513,1.32942384803121e+40,4.727573896491814,2.241100009051624,212,3.733456095479073e+35,9.820448536599228e+34,3.547025996353492e-05,"Strategy<250, (212,212,212,212), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.32942384803121e+40}>"
252,1.05,266,0.0,134.75223721648686,3.6683045541997375e+40,4.473405473633102,2.161373531489741,210,1.688173799719227e+35,4.104608713729983e+34,5.72099355460974e-06,"Strategy<252, (210,210,210,210), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 3.6683045541997375e+40}>"
254,1.05,268,0.0,136.100518760267,9.339821415512759e+40,4.863778795255523,2.282077616477878,212,4.218353301046592e+35,1.0544319843281935e+35,5.645488335159253e-06,"Strategy<254, (212,212,212,212), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 9.339821415512759e+40}>"
256,1.05,270,0.0,137.68322180289115,2.7975616271525694e+41,4.374755536148388,2.129202400570022,212,3.415174484822151e+35,1.0906255496623289e+35,1.6106168996429222e-06,"Strategy<256, (212,212,212,212), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.7975616271525694e+41}>"
258,1.05,272,0.0,139.04797287895508,7.204613256183014e+41,4.720975969960641,2.239085139559816,212,5.154042764196502e+35,1.1268191149964643e+35,8.717833498977503e-07,"Strategy<258, (212,212,212,212), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 7.204613256183014e+41}>"
260,1.05,276,0.0,141.93293196542743,5.3219390216032545e+42,1.919453158523098,0.940695353729536,224,1.1914615583654928e+38,3.3133391825788244e+37,2.8613546123732688e-05,"Strategy<260, (224,224,224,224), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 5.3219390216032545e+42}>"
262,1.05,278,0.0,143.47777691256,1.552796565727493e+43,1.9711188131740283,0.979014740364545,222,3.9760917881338154e+37,1.2607489734447866e+37,3.3725221172968753e-06,"Strategy<262, (222,222,222,222), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.552796565727493e+43}>"
264,1.05,280,0.0,144.97053529904363,4.369981641435482e+43,1.7704256723003975,0.8240962764006462,228,8.33925733715407e+38,2.3406389365410044e+38,2.4439224578039346e-05,"Strategy<264, (228,228,228,228), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 4.369981641435482e+43}>"
266,1.05,282,0.0,146.26506886703945,1.071946342605902e+44,2.4764009844442865,1.3082449379087382,228,8.704500691635651e+38,2.4269808495632756e+38,1.038436449546373e-05,"Strategy<266, (228,228,228,228), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.071946342605902e+44}>"
268,1.05,284,0.0,147.82050404573667,3.1506901261699515e+44,2.4658585016795143,1.3020900159685715,230,2.335133847012668e+39,6.4809603852300286e+38,9.468496634298185e-06,"Strategy<268, (230,230,230,230), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 3.1506901261699515e+44}>"
